time,lat,lon,alt_gps,sats,millis,alt_baro,temp,pressure,ax,ay,az,gx,gy,gz,qw,qx,qy,qz,high_ax,high_ay,high_az,voltage,current,watt,source,rssi,snr,time_s,dt,velocity_raw,accel_raw,velocity_smooth,accel_smooth
2026-06-12T14:50:02,12.606485,100.940437,126.1,12,2293848,122.02,37.56,998.68,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.784,-105.4,-0.399,port1,-98,5.75,27.028,0.6789999999999985,-5.949926362297519,-5.042368066062703,-2.9906206053863817,3.382461979726987
2026-06-12T14:50:03,12.606485,100.940437,126.1,12,2294525,116.8,37.49,999.3,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.812,-101.3,-0.386,port1,-103,1.25,27.705,0.6769999999999996,-7.71048744460857,-2.6005333564417317,-4.223539808805009,-1.8001998736593052
2026-06-12T14:50:04,12.606573,100.940445,118.6,12,2295203,119.49,37.33,998.98,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.808,-95.9,-0.365,port1,-105,-7.25,28.383,0.6780000000000008,3.967551622418871,17.22424641154488,-3.767798658290328,0.6561923834751262
2026-06-12T14:50:04,12.606573,100.940445,118.6,12,2295884,113.43,37.23,999.7,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.804,-100.4,-0.382,port1,-97,7.0,29.064,0.6810000000000009,-8.898678414096887,-18.89314249121254,-4.443506816487762,-0.9867250866458118
2026-06-12T14:50:05,12.606594,100.940491,118.6,12,2296571,113.26,37.08,999.72,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.776,-96.6,-0.365,port1,-90,10.5,29.751,0.6870000000000012,-0.2474526928675421,12.592759419547788,-3.345853772010494,1.611230979690033
2026-06-12T14:50:06,12.606594,100.940491,118.6,12,2297256,106.87,37.01,1000.48,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.832,-95.6,-0.366,port1,-92,10.25,30.436,0.6849999999999987,-9.32846715328469,-13.256955416667394,-5.02274602069252,-2.4734688561959173
2026-06-12T14:50:06,12.606594,100.940491,118.6,12,2297940,105.35,36.85,1000.66,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.808,-98.6,-0.375,port1,-92,9.5,31.12,0.684000000000001,-2.222222222222234,10.389246975237493,-3.5836216915849293,2.095218696612041
2026-06-12T14:50:07,12.606594,100.940491,118.6,12,2298626,102.32,36.74,1001.02,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.772,-95.9,-0.362,port2,-91,9.25,31.806,0.6859999999999999,-4.416909620991255,-3.1992527678848712,-3.827735804174215,-0.35500949173212104
2026-06-12T14:50:08,12.606594,100.940491,118.6,12,2299313,101.15,36.61,1001.16,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.804,-97.3,-0.37,port1,-89,11.25,32.493,0.6870000000000012,-1.7030567685589308,3.9502952728272485,-3.3724469977947313,0.682508798083062
2026-06-12T14:50:09,12.606594,100.940491,118.6,12,2300001,100.14,36.51,1001.28,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.804,-94.1,-0.358,port1,-90,11.0,33.181,0.6879999999999953,-1.468023255813971,0.3416184778269789,-4.430892726760691,-1.528990234439798
2026-06-12T14:50:09,12.606594,100.940491,118.6,12,2300693,95.26,36.4,1001.86,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.772,-110.2,-0.416,port1,-88,11.25,33.873,0.6920000000000002,-7.052023121387275,-8.069363967591478,-4.904859505732465,-0.6794257467988777
2026-06-12T14:50:10,12.606686,100.940514,104.9,12,2301385,90.06,36.27,1002.48,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.784,-109.1,-0.413,port1,-86,11.5,34.565,0.6920000000000002,-7.514450867052026,-0.6682481873768079,-4.418116346863084,0.6844987349216609
2026-06-12T14:50:11,12.606686,100.940514,104.9,12,2302079,85.35,36.16,1003.04,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.812,-100.3,-0.382,port1,-90,10.0,35.259,0.6940000000000026,-6.78674351585013,1.0485696703197305,-4.556557475385557,-0.21097458130591437
2026-06-12T14:50:11,12.606686,100.940514,104.9,12,2302777,85.86,36.05,1002.98,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.812,-96.0,-0.366,port1,-89,11.25,35.957,0.6980000000000004,0.7306590257879725,10.769917681429941,-2.7159534209086695,2.6311677419626696
2026-06-12T14:50:12,12.606686,100.940514,104.9,12,2303476,84.35,35.93,1003.16,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.824,-103.0,-0.394,port1,-87,12.0,36.656,0.6989999999999981,-2.1602288984263365,-4.135748103310897,-3.418777533212541,-1.0007736432958243
2026-06-12T14:50:13,12.606686,100.940514,104.9,12,2304178,85.86,35.84,1002.98,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.824,-97.0,-0.371,port1,-86,11.0,37.358,0.7019999999999982,2.150997150997164,6.141347648751441,-3.9703904232146243,-0.7883642593766044
2026-06-12T14:50:13,12.606686,100.940514,104.9,12,2304878,78.14,35.77,1003.9,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.824,-103.0,-0.394,port1,-82,12.25,38.058,0.7000000000000028,-11.028571428571382,-18.827955113669276,-5.305174710641729,-1.920632744736917
2026-06-12T14:50:14,12.606686,100.940514,104.9,12,2305581,71.43,35.68,1004.7,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.796,-97.2,-0.369,port1,-83,12.25,38.761,0.703000000000003,-9.544807965860548,2.11061658991583,-5.252732330389888,0.052478749630769
