# session start 2026-06-12T14:33:14
time,lat,lon,alt_gps,sats,millis,alt_baro,temp,pressure,ax,ay,az,gx,gy,gz,qw,qx,qy,qz,high_ax,high_ay,high_az,voltage,current,watt,source,rssi,snr
2026-06-12T14:39:08,12.607430,100.940483,8.60,12,1639820,6.25,36.93,1012.50,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.904,-101.200,-0.395,port2,-47,11.50
2026-06-12T14:39:09,12.607430,100.940483,8.60,12,1640491,6.41,36.93,1012.48,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.912,-94.100,-0.368,port2,-46,12.25
2026-06-12T14:39:10,12.607430,100.940483,8.60,12,1641159,6.25,36.93,1012.50,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.916,-100.900,-0.395,port2,-47,11.25
2026-06-12T14:39:10,12.607430,100.940483,8.60,12,1641830,6.25,36.94,1012.50,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.908,-102.100,-0.399,port2,-47,12.00
2026-06-12T14:39:11,12.607430,100.940483,8.60,12,1642569,6.08,36.94,1012.52,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.904,-96.700,-0.378,port2,-47,12.00
2026-06-12T14:39:12,12.607430,100.940483,8.60,12,1643227,6.08,36.94,1012.52,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.912,-97.600,-0.382,port2,-48,12.00
2026-06-12T14:39:12,12.607430,100.940483,8.60,12,1643889,5.91,36.94,1012.54,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.900,-95.600,-0.373,port2,-48,11.50
2026-06-12T14:39:13,12.607430,100.940483,8.60,12,1644547,6.25,36.94,1012.50,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.904,-96.000,-0.375,port2,-48,12.00
2026-06-12T14:39:14,12.607430,100.940483,8.60,12,1645208,5.75,36.95,1012.56,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.900,-94.500,-0.369,port2,-49,11.50
2026-06-12T14:39:14,12.607430,100.940483,8.60,12,1645871,6.41,36.95,1012.48,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.904,-98.100,-0.383,port2,-49,10.25
2026-06-12T14:39:15,12.607430,100.940483,8.60,12,1646535,6.08,36.95,1012.52,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.900,-96.300,-0.376,port2,-48,12.00
2026-06-12T14:39:16,12.607430,100.940483,8.60,12,1647207,6.41,36.95,1012.48,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.904,-100.100,-0.391,port2,-48,11.50
2026-06-12T14:39:16,12.607430,100.940483,8.60,12,1647874,5.91,36.95,1012.54,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.900,-106.600,-0.416,port2,-49,11.50
2026-06-12T14:39:17,12.607430,100.940483,8.60,12,1648543,6.08,36.95,1012.52,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.892,-106.900,-0.416,port2,-49,10.75
2026-06-12T14:39:18,12.607430,100.940483,8.60,12,1649212,6.25,36.96,1012.50,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.892,-99.000,-0.385,port2,-49,11.00
2026-06-12T14:39:18,12.607430,100.940483,8.60,12,1649883,6.25,36.96,1012.50,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.896,-108.300,-0.422,port2,-50,11.75
2026-06-12T14:39:19,12.607430,100.940483,8.60,12,1650555,5.91,36.96,1012.54,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.888,-114.200,-0.444,port2,-49,9.75
2026-06-12T14:39:20,12.607430,100.940483,8.60,12,1651229,6.41,36.96,1012.48,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.912,-92.900,-0.363,port2,-48,11.25
2026-06-12T14:39:20,12.607430,100.940483,8.60,12,1651903,6.08,36.97,1012.52,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.896,-95.000,-0.370,port2,-48,11.25
2026-06-12T14:39:21,12.607430,100.940483,8.60,12,1652584,5.91,36.96,1012.54,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.896,-95.200,-0.371,port2,-47,12.00
2026-06-12T14:39:22,12.607430,100.940483,8.60,12,1653266,6.08,36.97,1012.52,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.896,-102.900,-0.401,port2,-48,11.50
2026-06-12T14:39:22,12.607430,100.940483,8.60,12,1653950,6.41,36.97,1012.48,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.908,-94.100,-0.368,port2,-46,12.00
2026-06-12T14:39:23,12.607430,100.940483,8.60,12,1654632,6.58,36.97,1012.46,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.908,-106.700,-0.417,port2,-47,11.75
2026-06-12T14:39:24,12.607430,100.940483,8.60,12,1655321,6.41,36.98,1012.48,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.916,-94.600,-0.370,port2,-47,11.25
2026-06-12T14:39:25,12.607430,100.940483,8.60,12,1656011,6.08,36.98,1012.52,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.908,-100.700,-0.394,port2,-48,11.50
2026-06-12T14:39:25,12.607430,100.940483,8.60,12,1656698,6.58,36.98,1012.46,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.900,-105.700,-0.412,port2,-47,11.75
2026-06-12T14:39:26,12.607430,100.940483,8.60,12,1657388,6.08,36.98,1012.52,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.912,-100.600,-0.394,port2,-47,11.75
2026-06-12T14:39:27,12.607430,100.940483,8.60,12,1658192,5.75,36.98,1012.56,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.896,-103.100,-0.402,port2,-48,11.75
2026-06-12T14:39:27,12.607430,100.940483,8.60,12,1658863,6.25,36.98,1012.50,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.892,-106.800,-0.416,port2,-47,12.00
2026-06-12T14:39:28,12.607430,100.940483,8.60,12,1659594,5.91,36.99,1012.54,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.896,-112.200,-0.437,port2,-47,11.75
2026-06-12T14:39:29,12.607430,100.940483,8.60,12,1660252,6.25,36.99,1012.50,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.908,-100.000,-0.391,port2,-47,11.75
2026-06-12T14:39:29,12.607430,100.940483,8.60,12,1660904,6.25,36.99,1012.50,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.908,-94.700,-0.370,port2,-46,11.50
2026-06-12T14:39:30,12.607430,100.940483,8.60,12,1661562,6.08,36.99,1012.52,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.900,-101.000,-0.394,port2,-46,12.00
2026-06-12T14:39:31,12.607430,100.940483,8.60,12,1662224,5.91,37.00,1012.54,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.904,-98.800,-0.386,port2,-46,12.00
2026-06-12T14:39:31,12.607430,100.940483,8.60,12,1662890,6.25,37.00,1012.50,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.912,-101.100,-0.396,port2,-46,11.25
2026-06-12T14:39:32,12.607430,100.940483,8.60,12,1663554,6.25,37.00,1012.50,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.896,-98.500,-0.384,port2,-47,12.00
2026-06-12T14:39:33,12.607430,100.940483,8.60,12,1664216,6.75,37.00,1012.44,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.912,-96.700,-0.378,port2,-47,11.75
2026-06-12T14:39:33,12.607430,100.940483,8.60,12,1664878,6.41,37.00,1012.48,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.904,-108.500,-0.424,port2,-47,11.75
2026-06-12T14:39:34,12.607430,100.940483,8.60,12,1665550,6.58,37.01,1012.46,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.896,-100.900,-0.393,port2,-46,11.75
2026-06-12T14:39:35,12.607430,100.940483,8.60,12,1666217,6.75,37.01,1012.44,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.904,-96.900,-0.378,port2,-46,11.50
2026-06-12T14:39:35,12.607430,100.940483,8.60,12,1666888,6.08,37.01,1012.52,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.908,-101.100,-0.395,port2,-46,12.00
2026-06-12T14:39:36,12.607430,100.940483,8.60,12,1667555,6.25,37.01,1012.50,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.900,-98.100,-0.383,port2,-47,11.25
2026-06-12T14:39:37,12.607430,100.940483,8.60,12,1668225,6.08,37.02,1012.52,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.904,-107.800,-0.421,port2,-46,12.25
2026-06-12T14:39:37,12.607430,100.940483,8.60,12,1668898,5.91,37.02,1012.54,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.896,-95.500,-0.372,port2,-45,11.50
2026-06-12T14:39:38,12.607430,100.940483,8.60,12,1669575,6.08,37.02,1012.52,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.900,-100.600,-0.392,port2,-45,12.00
2026-06-12T14:39:39,12.607430,100.940483,8.60,12,1670249,6.25,37.03,1012.50,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.908,-105.100,-0.411,port2,-45,11.75
2026-06-12T14:39:39,12.607430,100.940483,8.60,12,1670928,6.25,37.03,1012.50,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.912,-107.700,-0.421,port2,-45,12.00
2026-06-12T14:39:40,12.607430,100.940483,8.60,12,1671609,6.25,37.03,1012.50,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.892,-100.300,-0.390,port2,-46,11.75
2026-06-12T14:39:41,12.607430,100.940483,8.60,12,1672295,5.91,37.03,1012.54,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.908,-96.200,-0.376,port2,-46,12.00
2026-06-12T14:39:42,12.607430,100.940483,8.60,12,1672979,6.25,37.03,1012.50,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.904,-97.400,-0.380,port2,-47,11.50
2026-06-12T14:39:42,12.607430,100.940483,8.60,12,1673668,6.58,37.04,1012.46,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.892,-100.000,-0.389,port2,-47,11.75
2026-06-12T14:39:43,12.607430,100.940483,8.60,12,1674353,6.25,37.04,1012.50,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.900,-105.300,-0.411,port2,-47,11.50
2026-06-12T14:39:44,12.607430,100.940483,8.60,12,1675039,6.41,37.04,1012.48,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.908,-101.000,-0.395,port2,-46,11.50
2026-06-12T14:39:44,12.607430,100.940483,8.60,12,1675791,6.25,37.05,1012.50,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.904,-97.400,-0.380,port2,-45,12.00
2026-06-12T14:39:45,12.607430,100.940483,8.60,12,1676460,6.25,37.05,1012.50,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.900,-100.200,-0.391,port2,-47,12.00
2026-06-12T14:39:46,12.607430,100.940483,8.60,12,1677132,5.91,37.05,1012.54,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.900,-100.200,-0.391,port2,-46,12.00
2026-06-12T14:39:46,12.607430,100.940483,8.60,12,1677807,6.08,37.05,1012.52,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.892,-107.600,-0.419,port2,-47,12.00
2026-06-12T14:39:47,12.607430,100.940483,8.60,12,1678485,6.58,37.06,1012.46,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.900,-100.700,-0.393,port2,-46,11.75
2026-06-12T14:39:48,12.607430,100.940483,8.60,12,1679271,6.41,37.05,1012.48,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.892,-96.700,-0.376,port2,-45,12.25
2026-06-12T14:39:48,12.607430,100.940483,8.60,12,1679927,7.08,37.06,1012.40,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.904,-100.900,-0.394,port2,-50,12.25
2026-06-12T14:39:49,12.607430,100.940483,8.60,12,1680586,6.25,37.06,1012.50,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.900,-107.200,-0.418,port2,-49,10.25
2026-06-12T14:39:50,12.607430,100.940483,8.60,12,1681245,6.25,37.06,1012.50,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.908,-101.000,-0.395,port2,-49,11.00
2026-06-12T14:39:50,12.607430,100.940483,8.60,12,1681906,6.41,37.07,1012.48,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.892,-107.400,-0.418,port2,-50,11.00
2026-06-12T14:39:51,12.607430,100.940483,8.60,12,1682570,6.41,37.06,1012.48,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.908,-100.000,-0.391,port2,-47,11.75
2026-06-12T14:39:52,12.607430,100.940483,8.60,12,1683231,6.41,37.07,1012.48,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.900,-114.000,-0.445,port2,-48,11.00
2026-06-12T14:39:52,12.607430,100.940483,8.60,12,1683896,6.25,37.07,1012.50,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.884,-113.400,-0.440,port2,-49,11.75
2026-06-12T14:39:53,12.607430,100.940483,8.60,12,1684566,6.08,37.07,1012.52,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.900,-105.000,-0.410,port2,-48,9.50
2026-06-12T14:39:54,12.607430,100.940483,8.60,12,1685237,6.41,37.07,1012.48,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.896,-102.700,-0.400,port2,-48,10.00
2026-06-12T14:39:54,12.607430,100.940483,8.60,12,1685906,6.25,37.07,1012.50,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.908,-114.400,-0.447,port2,-48,11.00
2026-06-12T14:39:55,12.607430,100.940483,8.60,12,1686582,6.58,37.08,1012.46,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.900,-104.100,-0.406,port2,-47,12.25
2026-06-12T14:39:56,12.607430,100.940483,8.60,12,1687254,5.75,37.08,1012.56,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.900,-101.600,-0.396,port2,-48,11.00
2026-06-12T14:39:56,12.607430,100.940483,8.60,12,1687931,6.58,37.08,1012.46,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.892,-97.600,-0.380,port2,-47,11.25
2026-06-12T14:39:57,12.607430,100.940483,8.60,12,1688615,6.75,37.09,1012.44,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.884,-95.700,-0.372,port2,-47,10.75
2026-06-12T14:39:58,12.607430,100.940483,8.60,12,1689293,6.41,37.09,1012.48,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.884,-90.300,-0.351,port2,-47,12.25
2026-06-12T14:39:59,12.607430,100.940483,8.60,12,1689975,6.58,37.09,1012.46,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.912,-93.900,-0.367,port2,-47,11.75
2026-06-12T14:39:59,12.607430,100.940483,8.60,12,1690654,6.75,37.09,1012.44,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.900,-105.100,-0.410,port1,-49,11.25
2026-06-12T14:40:00,12.607430,100.940483,8.60,12,1691332,6.58,37.09,1012.46,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.896,-94.000,-0.366,port2,-47,3.25
2026-06-12T14:40:01,12.607430,100.940483,8.60,12,1692080,6.41,37.09,1012.48,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.904,-107.800,-0.421,port2,-47,11.25
2026-06-12T14:40:01,12.607430,100.940483,8.60,12,1692753,6.58,37.10,1012.46,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.904,-98.300,-0.384,port2,-45,11.75
2026-06-12T14:40:02,12.607430,100.940483,8.60,12,1693420,6.41,37.10,1012.48,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.908,-92.400,-0.361,port2,-46,11.50
2026-06-12T14:40:03,12.607430,100.940483,8.60,12,1694090,6.75,37.10,1012.44,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.908,-98.000,-0.383,port2,-47,12.00
2026-06-12T14:40:03,12.607430,100.940483,8.60,12,1694760,6.41,37.10,1012.48,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.900,-101.100,-0.394,port2,-46,11.50
2026-06-12T14:40:04,12.607430,100.940483,8.60,12,1695429,6.25,37.11,1012.50,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.896,-93.800,-0.365,port2,-45,11.75
2026-06-12T14:40:05,12.607430,100.940483,8.60,12,1696100,6.25,37.11,1012.50,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.896,-95.100,-0.371,port2,-47,11.50
2026-06-12T14:40:05,12.607430,100.940483,8.60,12,1696778,5.75,37.11,1012.56,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.912,-91.100,-0.356,port2,-46,12.00
2026-06-12T14:40:06,12.607430,100.940483,8.60,12,1697459,6.58,37.11,1012.46,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.912,-104.500,-0.409,port2,-46,11.50
2026-06-12T14:40:07,12.607430,100.940483,8.60,12,1698137,5.91,37.11,1012.54,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.900,-96.500,-0.376,port2,-48,11.75
2026-06-12T14:40:07,12.607430,100.940483,8.60,12,1698818,6.25,37.12,1012.50,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.912,-109.200,-0.427,port2,-48,11.50
2026-06-12T14:40:08,12.607430,100.940483,8.60,12,1699502,6.08,37.12,1012.52,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.904,-100.200,-0.391,port2,-46,11.75
2026-06-12T14:40:09,12.607430,100.940483,8.60,12,1700297,6.91,37.12,1012.42,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.904,-100.300,-0.392,port2,-47,12.00
2026-06-12T14:40:09,12.607430,100.940483,8.60,12,1700959,6.75,37.12,1012.44,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.900,-100.200,-0.391,port2,-47,11.00
2026-06-12T14:40:10,12.607430,100.940483,8.60,12,1701623,6.25,37.13,1012.50,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.908,-99.300,-0.388,port2,-46,12.00
2026-06-12T14:40:11,12.607430,100.940483,8.60,12,1702285,6.41,37.13,1012.48,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.908,-101.100,-0.395,port2,-47,11.50
2026-06-12T14:40:11,12.607430,100.940483,8.60,12,1702953,5.91,37.13,1012.54,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.908,-99.100,-0.387,port2,-46,12.50
2026-06-12T14:40:12,12.607430,100.940483,8.60,12,1703623,6.41,37.13,1012.48,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.900,-95.200,-0.371,port2,-46,11.75
2026-06-12T14:40:13,12.607430,100.940483,8.60,12,1704291,6.25,37.14,1012.50,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.904,-101.900,-0.398,port2,-45,11.75
2026-06-12T14:40:14,12.607430,100.940483,8.60,12,1704961,5.75,37.14,1012.56,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.900,-99.700,-0.389,port2,-46,12.00
2026-06-12T14:40:14,12.607430,100.940483,8.60,12,1705634,6.41,37.14,1012.48,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.900,-106.900,-0.417,port2,-47,12.00
2026-06-12T14:40:15,12.607430,100.940483,8.60,12,1706310,6.41,37.14,1012.48,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.900,-97.300,-0.379,port2,-48,12.00
2026-06-12T14:40:16,12.607430,100.940483,8.60,12,1706987,6.25,37.14,1012.50,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.900,-100.100,-0.390,port2,-46,12.00
2026-06-12T14:40:16,12.607430,100.940483,8.60,12,1707665,6.41,37.15,1012.48,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.908,-96.000,-0.375,port2,-46,12.00
2026-06-12T14:40:17,12.607430,100.940483,8.60,12,1708344,6.58,37.15,1012.46,0.2305,-0.1289,0.0859,0.0098,0.0449,0.0020,0.6993,0.0096,-0.0036,-0.7148,0.00,0.00,0.00,3.904,-103.900,-0.406,port2,-48,11.00
