# boot millis=1598]j $Li deFSi)1328 4/ 1781792&Jyuep usee *6/)
C
# RSSI=-121 SNR=-10.75
2619,0.000000,0*000c 0-0+ 2,0, . 0,□.86, Mp8,0 4:0,c  00, (0□bz.0.□  0,0N  045f000□9&0□  ,0` 4 ,H 00 - .40	f 8.0 8.0□/ .00 &12 x 00Qи.0`f□
# RSSI=-120 SNR=-5.00
138951,8.368056,100.043961,20.20,6,43.97,31.05,1007.98,-1.0117,-2.4531,0.4219,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,3.744,-99.200,-0.371,
# RSSI=-80 SNR=11.75
139561,8.368056,100.043961,20.20,6,44.30,31.06,1007.94,0.0000,0.0000,0.0000,0.6562,-0.2754,0.9453,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,3.748,-108.700,-0.407,
# RSSI=-72 SNR=11.75
140151,8.368073,100.043961,20.20,6,40.79,31.08,1008.36,0.0000,0.0000,0.0000,-0.5156,-0.2129,-1.2676,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,3.740,-117.400,-0.439,
# RSSI=-71 SNR=11.50
140769,8.368073,100.043961,20.20,6,42.63,31.09,1008.14,0.0000,0.0000,0.0000,0.0879,-0.5469,-1.1113,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,3.740,-109.700,-0.410,
# RSSI=-78 SNR=10.75
141359,8.368081,100.043961,20.40,7,40.79,31.12,1008.36,-0.7773,-0.4531,1.5273,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,3.756,-100.100,-0.376,
# RSSI=-70 SNR=11.50
142032,8.368081,100.043961,20.40,7,40.63,31.14,1008.38,0.0000,0.0000,0.0000,0.2969,-0.1348,-0.1191,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,3.764,-108.000,-0.407,
# RSSI=-74 SNR=11.75
142608,8.368081,100.043961,20.40,7,41.29,31.15,1008.30,-0.6406,0.9922,-1.6719,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,3.748,-108.700,-0.407,
# RSSI=-72 SNR=11.75
143206,8.368090,100.043945,20.40,7,40.96,31.16,1008.34,0.0000,0.0000,0.0000,-0.2070,0.3750,-0.2832,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,3.760,-102.300,-0.385,
# RSSI=-64 SNR=11.75
143784,8.368090,100.043945,20.40,7,40.79,31.18,1008.36,-1.1602,-0.4414,-1.3750,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,3.748,-110.200,-0.413,
# RSSI=-67 SNR=11.25
144396,8.368093,100.043945,19.00,7,40.46,31.20,1008.40,0.0000,0.0000,0.0000,-0.1992,-0.4453,-1.2520,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,3.748,-117.700,-0.441,
# RSSI=-57 SNR=12.25
144992,8.368093,100.043945,19.00,7,40.63,31.22,1008.38,1.5469,1.0898,2.9102,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,3.756,-101.000,-0.379,
# RSSI=-55 SNR=12.00
145599,8.368093,100.043945,19.00,7,39.96,31.23,1008.46,0.0000,0.0000,0.0000,0.5391,-0.0840,0.4727,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,3.752,-99.600,-0.374,
# RSSI=-55 SNR=10.00
146184,8.368084,100.043884,16.50,7,41.46,31.24,1008.28,0.6328,0.7734,2.0781,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,3.748,-106.800,-0.400,
# RSSI=-55 SNR=11.75
146791,8.368084,100.043884,16.50,7,40.63,31.26,1008.38,0.0000,0.0000,0.0000,-0.1562,0.2363,-0.5781,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,3.748,-116.600,-0.437,
# RSSI=-54 SNR=12.25
147375,8.368080,100.043869,15.90,7,40.46,31.27,1008.40,0.0742,-0.0937,0.7227,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,3.740,-110.400,-0.413,
# RSSI=-57 SNR=12.00
147983,8.368090,100.043861,17.50,6,40.12,31.27,1008.44,0.0000,0.0000,0.0000,-0.0430,-0.2852,0.3086,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,3.760,-102.700,-0.386,
# RSSI=-63 SNR=12.00
148576,8.368090,100.043861,17.50,6,39.96,31.29,1008.46,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7097,0.1010,0.0304,0.6967,0.00,0.00,0.00,3.748,-96.400,-0.361,
# RSSI=-75 SNR=12.00
