time,lat,lon,alt_gps,sats,millis,alt_baro,temp,pressure,ax,ay,az,gx,gy,gz,qw,qx,qy,qz,high_ax,high_ay,high_az,voltage,current,watt,source,rssi,snr,time_s,dt,velocity_raw,accel_raw,velocity_smooth,accel_smooth
2026-06-12T14:50:11,12.606686,100.940514,104.9,12,2302079,85.35,36.16,1003.04,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.812,-100.3,-0.382,port1,-90,10.0,30.99,0.6939999999999991,-6.786743515850165,1.0485696703196858,-4.5565574753855635,-0.2109745813058935
2026-06-12T14:50:11,12.606686,100.940514,104.9,12,2302777,85.86,36.05,1002.98,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.812,-96.0,-0.366,port1,-89,11.25,31.688,0.6980000000000004,0.7306590257879725,10.769917681429991,-2.715953420908676,2.631167741962689
2026-06-12T14:50:12,12.606686,100.940514,104.9,12,2303476,84.35,35.93,1003.16,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.824,-103.0,-0.394,port1,-87,12.0,32.387,0.6990000000000016,-2.160228898426326,-4.135748103310861,-3.4187775332125474,-1.0007736432958043
2026-06-12T14:50:13,12.606686,100.940514,104.9,12,2304178,85.86,35.84,1002.98,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.824,-97.0,-0.371,port1,-86,11.0,33.089,0.7019999999999982,2.150997150997164,6.141347648751426,-3.9703904232146434,-0.7883642593765992
2026-06-12T14:50:13,12.606686,100.940514,104.9,12,2304878,78.14,35.77,1003.9,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.824,-103.0,-0.394,port1,-82,12.25,33.789,0.7000000000000028,-11.028571428571382,-18.827955113669276,-5.305174710641736,-1.9206327447368872
2026-06-12T14:50:14,12.606686,100.940514,104.9,12,2305581,71.43,35.68,1004.7,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.796,-97.2,-0.369,port1,-83,12.25,34.492,0.7029999999999959,-9.544807965860645,2.110616589915712,-5.252732330389898,0.05247874963077468
2026-06-12T14:50:15,12.606797,100.940536,88.9,12,2306286,67.24,35.57,1005.2,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.828,-100.8,-0.386,port1,-89,11.75,35.197,0.7050000000000054,-5.943262411347489,5.108575254628551,-5.92396475915461,-0.9769810227764021
2026-06-12T14:50:16,12.606797,100.940536,88.9,12,2306992,65.9,35.47,1005.36,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.824,-95.1,-0.364,port1,-85,11.5,35.903,0.705999999999996,-1.8980169971671343,5.729809368527448,-4.155181552764132,2.5338660717929296
2026-06-12T14:50:16,12.606812,100.940529,88.9,12,2307689,65.06,35.38,1005.46,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.816,-99.9,-0.381,port1,-85,12.0,36.6,0.6970000000000027,-1.205164992826399,0.9940487867155418,-3.2710374778401756,1.2535143758180012
2026-06-12T14:50:17,12.606812,100.940529,88.9,12,2308458,63.38,35.29,1005.66,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.812,-95.4,-0.364,port1,-84,13.75,37.369,0.7689999999999984,-2.18465539661899,-1.2737196408226177,-2.971928441815161,0.4310247623056808
